# NCBI taxid / refseq / STRING 
511145	AAC74390	511145.b1308
511145	AAC77054	511145.b4093
511145	AAC76696	511145.b3673
511145	AAC75339	511145.b2279
511145	AAC76549	511145.b3524
511145	AAT48240	511145.b4097
511145	AAC76633	511145.b3609
511145	AAC77089	511145.b4128
511145	AAC77056	511145.b4095
511145	AAC75337	511145.b2277
511145	AAC75556	511145.b2503
511145	AAC77252	511145.b4296
511145	AAC76548	511145.b3523
511145	AAT48197	511145.b4478
511145	AAC76702	511145.b3679
511145	AAC77090	511145.b4129
511145	AAC76701	511145.b3678
511145	AAC76443	511145.b3418
511145	AAC75808	511145.b2766
511145	AAC75809	511145.b2767
511145	AAC75806	511145.b2764
511145	AAC75807	511145.b2765
511145	AAC75804	511145.b2762
511145	AAC74887	511145.b1817
511145	AAC75802	511145.b2760
511145	AAC75803	511145.b2761
511145	AAC76547	511145.b3522
511145	AAC74886	511145.b1816
511145	AAC75810	511145.b2768
511145	AAC75811	511145.b2769
511145	AAC75617	511145.b2564
511145	AAC75618	511145.b2565
511145	AAC75619	511145.b2566
511145	AAC75620	511145.b2567
511145	AAC75613	511145.b2560
511145	AAC75614	511145.b2561
511145	AAC75615	511145.b2562
511145	AAC74888	511145.b1818
511145	AAC75621	511145.b2568
511145	AAC75622	511145.b2569
511145	AAC76546	511145.b3521
511145	AAC75229	511145.b2168
511145	AAC75230	511145.b2169
511145	AAC75221	511145.b2160
511145	AAC75222	511145.b2161
511145	AAC75223	511145.b2162
511145	AAC75224	511145.b2163
511145	AAC75225	511145.b2164
511145	AAC75226	511145.b2165
511145	AAC75227	511145.b2166
511145	AAC75228	511145.b2167
511145	AAC76593	511145.b3569
511145	AAC76592	511145.b3568
511145	AAC76545	511145.b3520
511145	AAC76587	511145.b3563
511145	AAC76586	511145.b3562
511145	AAC76585	511145.b3561
511145	AAC76584	511145.b3560
511145	AAC76591	511145.b3567
511145	AAC76590	511145.b3566
511145	AAC76589	511145.b3565
511145	AAC74919	511145.b1849
511145	AAC75360	511145.b2300
511145	AAC75361	511145.b2301
511145	AAC75362	511145.b2302
511145	AAC75363	511145.b2303
511145	AAC75364	511145.b2304
511145	AAC75365	511145.b2305
511145	AAC75366	511145.b2306
511145	AAC75367	511145.b2307
511145	AAC75368	511145.b2308
511145	AAC75369	511145.b2309
511145	AAC76268	511145.b3236
511145	AAC76394	511145.b3369
511145	AAC76393	511145.b3368
511145	AAC76390	511145.b3365
511145	AAC76389	511145.b3364
511145	AAC76392	511145.b3367
511145	AAC76391	511145.b3366
511145	AAC76386	511145.b3361
511145	AAC76385	511145.b3360
511145	AAC76388	511145.b3363
511145	AAC76387	511145.b3362
511145	AAC77284	511145.b4328
511145	AAC77285	511145.b4329
511145	AAC76790	511145.b3785
511145	AAC76789	511145.b3784
511145	AAC76788	511145.b3783
511145	AAC76786	511145.b3781
511145	AAC76785	511145.b3780
511145	AAC77276	511145.b4320
511145	AAC77277	511145.b4321
511145	AAC77278	511145.b4322
511145	AAC77279	511145.b4323
511145	AAC77280	511145.b4324
511145	AAC77281	511145.b4325
511145	AAC76794	511145.b3789
511145	AAC77283	511145.b4327
511145	AAC76179	511145.b3145
511145	AAC76178	511145.b3144
511145	AAC76181	511145.b3147
511145	AAC76180	511145.b3146
511145	AAC75471	511145.b2418
511145	AAC75472	511145.b2419
511145	AAC75985	511145.b2948
511145	AAC75986	511145.b2949
511145	AAC75467	511145.b2414
511145	AAC75468	511145.b2415
511145	AAC75469	511145.b2416
511145	AAC75470	511145.b2417
511145	AAC75463	511145.b2410
511145	AAC75464	511145.b2411
511145	AAC75465	511145.b2412
511145	AAC75466	511145.b2413
511145	AAC74734	511145.b1662
511145	AAC75830	511145.b2788
511145	AAC75831	511145.b2789
511145	AAC73464	511145.b0361
511145	AAC75826	511145.b2784
511145	AAC75827	511145.b2785
511145	AAC75828	511145.b2786
511145	AAC75829	511145.b2787
511145	AAC75822	511145.b2780
511145	AAC75823	511145.b2781
511145	AAC75824	511145.b2782
511145	AAC75825	511145.b2783
511145	AAC76134	511145.b3099
511145	AAC73466	511145.b0363
511145	AAC77154	511145.b4197
511145	AAC76128	511145.b3093
511145	AAC73467	511145.b0364
511145	AAC76126	511145.b3091
511145	AAC76125	511145.b3090
511145	AAC76132	511145.b3097
511145	AAC76131	511145.b3096
511145	AAC76130	511145.b3095
511145	AAC73468	511145.b0365
511145	AAC73910	511145.b0823
511145	AAC73909	511145.b0822
511145	AAC73908	511145.b0821
511145	AAC73907	511145.b0820
511145	AAC73160	511145.b0049
511145	AAC73159	511145.b0048
511145	AAC73912	511145.b0825
511145	AAC73911	511145.b0824
511145	AAC73156	511145.b0045
511145	AAC73155	511145.b0044
511145	AAC73916	511145.b0829
511145	AAC73915	511145.b0828
511145	AAC73152	511145.b0041
511145	AAC73151	511145.b0040
511145	AAC73154	511145.b0043
511145	AAC73153	511145.b0042
511145	AAC77004	511145.b4034
511145	AAC73350	511145.b0247
511145	AAC77006	511145.b4036
511145	AAC77007	511145.b4037
511145	AAC77000	511145.b4030
511145	AAC77001	511145.b4031
511145	AAC77002	511145.b4032
511145	AAC73349	511145.b0246
511145	AAT48214	511145.b3790
511145	AAC74738	511145.b1668
511145	AAC77023	511145.b4053
511145	AAC74739	511145.b1669
511145	AAC73347	511145.b0243
511145	AAC73346	511145.b0242
511145	AAC76831	511145.b3828
511145	AAC76832	511145.b3829
511145	AAC73332	511145.b0228
511145	AAC77312	511145.b4356
511145	AAC76432	511145.b3407
511145	AAC74045	511145.b0959
511145	AAC74044	511145.b0958
511145	AAC73325	511145.b0221
511145	AAC73324	511145.b0220
511145	AAC74041	511145.b0955
511145	AAC73326	511145.b0222
511145	AAC73329	511145.b0225
511145	AAC73328	511145.b0224
511145	AAC73331	511145.b0227
511145	AAC73330	511145.b0226
511145	AAC77208	511145.b4251
511145	AAC77209	511145.b4252
511145	AAC77210	511145.b4253
511145	AAC77211	511145.b4254
511145	AAC77212	511145.b4255
511145	AAC76554	511145.b3529
511145	AAT48246	511145.b4257
511145	AAC77215	511145.b4258
511145	AAC77216	511145.b4259
511145	AAC77029	511145.b4059
511145	AAT48213	511145.b3788
511145	ACO60005	511145.b4683
511145	ACO60004	511145.b4682
511145	AAC73949	511145.b0862
511145	AAC75983	511145.b2946
511145	AAC76431	511145.b3406
511145	AAC74876	511145.b1806
511145	AAC74877	511145.b1807
511145	AAC74874	511145.b1804
511145	AAC74875	511145.b1805
511145	AAC74872	511145.b1802
511145	AAC74873	511145.b1803
511145	AAC74870	511145.b1800
511145	AAC74871	511145.b1801
511145	ACO60003	511145.b4687
511145	AAC74878	511145.b1808
511145	AAC74879	511145.b1809
511145	AAC74243	511145.b1159
511145	AAC76927	511145.b3945
511145	ACO60010	511145.b4685
511145	AAC75984	511145.b2947
511145	ACO60006	511145.b4684
511145	AAC74238	511145.b1154
511145	AAC74239	511145.b1155
511145	AAC74240	511145.b1156
511145	AAC73418	511145.b0315
511145	AAC73417	511145.b0314
511145	AAC73420	511145.b0317
511145	AAC73419	511145.b0316
511145	AAC73414	511145.b0311
511145	AAC73413	511145.b0310
511145	AAC73416	511145.b0313
511145	AAC73415	511145.b0312
511145	AAC74866	511145.b1796
511145	AAC74867	511145.b1797
511145	AAC74864	511145.b1794
511145	AAC74865	511145.b1795
511145	AAC73422	511145.b0319
511145	AAC73421	511145.b0318
511145	AAC74860	511145.b1790
511145	AAC74861	511145.b1791
511145	AAC76934	511145.b3952
511145	AAC76935	511145.b3953
511145	AAC76926	511145.b3944
511145	AAC76933	511145.b3951
511145	AAC76938	511145.b3956
511145	AAC75695	511145.b2647
511145	AAC76936	511145.b3954
511145	AAC76937	511145.b3955
511145	AAC76433	511145.b3408
511145	AAC76940	511145.b3958
511145	AAC75694	511145.b2646
511145	AAC76191	511145.b3157
511145	AAT48236	511145.b3947
511145	AAC74645	511145.b1572
511145	AAC74646	511145.b1573
511145	AAC74643	511145.b1570
511145	AAC74644	511145.b1571
511145	AAC74648	511145.b1576
511145	AAC76928	511145.b3946
511145	AAC74647	511145.b1575
511145	AAC77235	511145.b4279
511145	AAC73652	511145.b0551
511145	AAC73651	511145.b0550
511145	AAC73658	511145.b0557
511145	AAC73657	511145.b0556
511145	AAC73656	511145.b0555
511145	AAC73655	511145.b0554
511145	AAC73660	511145.b0559
511145	AAC73659	511145.b0558
511145	AAC75042	511145.b1978
511145	AAC75041	511145.b1976
511145	AAC75040	511145.b1974
511145	AAC75038	511145.b1972
511145	AAC75039	511145.b1973
511145	AAC75036	511145.b1970
511145	AAC75037	511145.b1971
511145	AAC76241	511145.b3209
511145	AAC74454	511145.b1372
511145	AAC74455	511145.b1373
511145	AAC74456	511145.b1374
511145	AAC74457	511145.b1375
511145	AAC74459	511145.b1377
511145	AAC74460	511145.b1378
511145	AAC74461	511145.b1379
511145	AAC74981	511145.b1914
511145	AAC74982	511145.b1915
511145	AAC76925	511145.b3943
511145	ADO17949	511145.b4242
511145	AAC74983	511145.b1916
511145	AAC76395	511145.b3370
511145	AAC74984	511145.b1917
511145	AAC74979	511145.b1912
511145	AAC76924	511145.b3942
511145	AAC74980	511145.b1913
511145	AAC76561	511145.b3536
511145	AAC76396	511145.b3371
511145	AAC74292	511145.b1208
511145	AAC74293	511145.b1209
511145	AAC74288	511145.b1204
511145	AAC74289	511145.b1205
511145	AAC74290	511145.b1206
511145	AAC74291	511145.b1207
511145	AAC74284	511145.b1200
511145	AAC74285	511145.b1201
511145	AAC74286	511145.b1202
511145	AAC74287	511145.b1203
511145	AAC76434	511145.b3409
511145	AAC74947	511145.b1877
511145	AAC76562	511145.b3537
511145	AAC75813	511145.b2771
511145	AAC75812	511145.b2770
511145	AAC75817	511145.b2775
511145	AAC74636	511145.b1563
511145	AAC75819	511145.b2777
511145	AAC75818	511145.b2776
511145	AAC75821	511145.b2779
511145	AAC75820	511145.b2778
511145	AAC74635	511145.b1562
511145	AAC75630	511145.b2577
511145	AAC75629	511145.b2576
511145	AAC75628	511145.b2575
511145	AAC75627	511145.b2574
511145	AAC75626	511145.b2573
511145	AAC75625	511145.b2572
511145	AAC75624	511145.b2571
511145	AAC73947	511145.b0860
511145	AAC75632	511145.b2579
511145	AAC75631	511145.b2578
511145	AAC77305	511145.b4349
511145	AAC75240	511145.b2179
511145	AAC75239	511145.b2178
511145	AAC75234	511145.b2173
511145	AAC75233	511145.b2172
511145	AAC75232	511145.b2171
511145	AAC75231	511145.b2170
511145	AAC75238	511145.b2177
511145	AAC75237	511145.b2176
511145	AAC75236	511145.b2175
511145	AAC75235	511145.b2174
511145	AAC76256	511145.b3224
511145	AAC76257	511145.b3225
511145	AAC76258	511145.b3226
511145	AAC76259	511145.b3227
511145	AAC76252	511145.b3220
511145	AAC76253	511145.b3221
511145	AAC76254	511145.b3222
511145	AAC76255	511145.b3223
511145	AAC76260	511145.b3228
511145	AAC76261	511145.b3229
511145	AAC76582	511145.b3558
511145	AAC76583	511145.b3559
511145	AAC75373	511145.b2313
511145	AAC75372	511145.b2312
511145	AAC75371	511145.b2311
511145	AAC75370	511145.b2310
511145	AAC75377	511145.b2317
511145	AAC75376	511145.b2316
511145	AAC75375	511145.b2315
511145	AAC75374	511145.b2314
511145	AAC75379	511145.b2319
511145	AAC75378	511145.b2318
511145	AAC75873	511145.b2834
511145	AAC76343	511145.b3318
511145	AAC76344	511145.b3319
511145	AAC76335	511145.b3310
511145	AAC76336	511145.b3311
511145	AAC76337	511145.b3312
511145	AAC76338	511145.b3313
511145	AAC76339	511145.b3314
511145	AAC76340	511145.b3315
511145	AAC76341	511145.b3316
511145	AAC76342	511145.b3317
511145	AAC76630	511145.b3606
511145	AAC77085	511145.b4124
511145	AAC76631	511145.b3607
511145	AAC76993	511145.b4023
511145	AAC77288	511145.b4332
511145	AAC74222	511145.b1138
511145	AAC77086	511145.b4125
511145	AAC77293	511145.b4337
511145	AAC76628	511145.b3604
511145	AAC77291	511145.b4335
511145	AAC77290	511145.b4334
511145	AAC75996	511145.b2959
511145	AAC75995	511145.b2958
511145	AAC76166	511145.b3132
511145	AAC76167	511145.b3133
511145	AAC76451	511145.b3426
511145	AAC75462	511145.b2409
511145	AAC75461	511145.b2408
511145	AAC75460	511145.b2407
511145	AAC75459	511145.b2406
511145	AAC75458	511145.b2405
511145	AAC75989	511145.b2952
511145	AAC75992	511145.b2955
511145	AAC75991	511145.b2954
511145	AAC75994	511145.b2957
511145	AAC75457	511145.b2400
511145	AAC76727	511145.b3704
511145	AAC76624	511145.b3600
511145	AAC75841	511145.b2799
511145	AAC75034	511145.b1968
511145	AAC75839	511145.b2797
511145	AAC75838	511145.b2796
511145	AAC75837	511145.b2795
511145	AAC75836	511145.b2794
511145	AAC75835	511145.b2793
511145	AAC75834	511145.b2792
511145	AAC75833	511145.b2791
511145	AAC75832	511145.b2790
511145	AAC76403	511145.b3378
511145	AAC75872	511145.b2833
511145	AAC76269	511145.b3237
511145	AAC73149	511145.b0038
511145	AAC73150	511145.b0039
511145	AAC75778	511145.b2736
511145	AAC73141	511145.b0030
511145	AAC73142	511145.b0031
511145	AAC73143	511145.b0032
511145	AAC73144	511145.b0033
511145	AAC73145	511145.b0034
511145	AAC73146	511145.b0035
511145	AAC73147	511145.b0036
511145	AAC73148	511145.b0037
511145	AAC76404	511145.b3379
511145	AAC76996	511145.b4026
511145	AAC76995	511145.b4025
511145	AAC76994	511145.b4024
511145	AAC76084	511145.b3048
511145	AAC76085	511145.b3049
511145	AAC76991	511145.b4021
511145	AAC76990	511145.b4020
511145	AAC76081	511145.b3045
511145	AAC76083	511145.b3047
511145	AAC76076	511145.b3040
511145	AAC76077	511145.b3041
511145	AAC76078	511145.b3042
511145	AAC76079	511145.b3043
511145	AAC76523	511145.b3498
511145	AAC75684	511145.b2636
511145	AAC75749	511145.b2707
511145	AAC73873	511145.b0786
511145	AAC73874	511145.b0787
511145	AAC74054	511145.b0968
511145	AAC74055	511145.b0969
511145	AAC73869	511145.b0782
511145	AAC73870	511145.b0783
511145	AAC73867	511145.b0780
511145	AAC73868	511145.b0781
511145	AAC74048	511145.b0962
511145	AAC74049	511145.b0963
511145	AAC74046	511145.b0960
511145	AAC74047	511145.b0961
511145	AAC74052	511145.b0966
511145	AAC74053	511145.b0967
511145	AAC74050	511145.b0964
511145	AAC73876	511145.b0789
511145	AAC73255	511145.b0144
511145	AAC73256	511145.b0145
511145	AAC73257	511145.b0146
511145	AAC73258	511145.b0147
511145	AAC73251	511145.b0140
511145	AAC73252	511145.b0141
511145	AAC73253	511145.b0142
511145	AAC73254	511145.b0143
511145	ABD18705	511145.b4555
511145	AAC77206	511145.b4249
511145	AAC77205	511145.b4248
511145	AAC73259	511145.b0148
511145	AAC73260	511145.b0149
511145	AAC76564	511145.b3539
511145	AAC74881	511145.b1811
511145	AAC74880	511145.b1810
511145	AAC74883	511145.b1813
511145	AAC74882	511145.b1812
511145	AAC74885	511145.b1815
511145	AAC74884	511145.b1814
511145	AAC73905	511145.b0818
511145	AAC73906	511145.b0819
511145	AAC74889	511145.b1819
511145	AAC73904	511145.b0817
511145	AAC73901	511145.b0814
511145	AAC73902	511145.b0815
511145	AAC73899	511145.b0812
511145	AAC73900	511145.b0813
511145	AAC73897	511145.b0810
511145	AAC73898	511145.b0811
511145	AAC74232	511145.b1148
511145	AAC74227	511145.b1143
511145	AAC74225	511145.b1141
511145	AAC74224	511145.b1140
511145	AAC74231	511145.b1147
511145	AAC74230	511145.b1146
511145	AAC74229	511145.b1145
511145	AAC74228	511145.b1144
511145	AAC73594	511145.b0492
511145	AAC73595	511145.b0493
511145	AAC73592	511145.b0490
511145	AAC73593	511145.b0491
511145	AAC73598	511145.b0496
511145	AAC73599	511145.b0497
511145	AAC73469	511145.b0366
511145	AAC73470	511145.b0367
511145	AAC73471	511145.b0368
511145	AAC73472	511145.b0369
511145	AAC73600	511145.b0498
511145	AAC74852	511145.b1782
511145	AAC74855	511145.b1785
511145	AAC74854	511145.b1784
511145	AAC74857	511145.b1787
511145	AAC74856	511145.b1786
511145	AAC77329	511145.b4376
511145	AAC76755	511145.b3732
511145	AAC76951	511145.b3973
511145	AAC74638	511145.b1565
511145	AAC74637	511145.b1564
511145	AAC74639	511145.b1566
511145	AAC74634	511145.b1561
511145	AAC74633	511145.b1560
511145	AAC73669	511145.b0568
511145	AAC73670	511145.b0569
511145	AAC73667	511145.b0566
511145	AAC73668	511145.b0567
511145	AAC73666	511145.b0565
511145	AAC73661	511145.b0560
511145	AAC74706	511145.b1634
511145	AAC73855	511145.b0768
511145	AAC73856	511145.b0769
511145	AAC73851	511145.b0764
511145	AAC73852	511145.b0765
511145	AAC73853	511145.b0766
511145	AAC73854	511145.b0767
511145	AAC73847	511145.b0760
511145	AAC73848	511145.b0761
511145	AAC73849	511145.b0762
511145	AAC73850	511145.b0763
511145	AAC75035	511145.b1969
511145	AAC74711	511145.b1639
511145	AAC74710	511145.b1638
511145	AAC75027	511145.b1961
511145	AAC75026	511145.b1960
511145	AAC75029	511145.b1963
511145	AAC75028	511145.b1962
511145	AAC77244	511145.b4288
511145	AAC74032	511145.b0946
511145	AAC74955	511145.b1885
511145	AAC74026	511145.b0940
511145	AAC74027	511145.b0941
511145	AAC74950	511145.b1880
511145	AAC74951	511145.b1881
511145	AAC74445	511145.b1363
511145	AAC74442	511145.b1360
511145	AAC74447	511145.b1365
511145	AAC77184	511145.b4227
511145	AAC77183	511145.b4226
511145	AAC76372	511145.b3347
511145	AAC73634	511145.b0532
511145	ACO60011	511145.b3769
511145	ABD18698	511145.b4548
511145	AAC77179	511145.b4222
511145	AAC76923	511145.b3941
511145	ACO59990	511145.b4671
511145	AAC77337	511145.b4384
511145	AAC74303	511145.b1219
511145	AAC74302	511145.b1218
511145	AAC74301	511145.b1217
511145	AAC74300	511145.b1216
511145	AAC74299	511145.b1215
511145	AAC74298	511145.b1214
511145	AAC74297	511145.b1213
511145	AAC74296	511145.b1212
511145	AAC74295	511145.b1211
511145	AAC74294	511145.b1210
511145	AAC76478	511145.b3453
511145	AAC76477	511145.b3452
511145	AAC76476	511145.b3451
511145	AAC76475	511145.b3450
511145	AAC76482	511145.b3457
511145	AAC75015	511145.b1948
511145	AAC76481	511145.b3456
511145	AAC75595	511145.b2542
511145	AAC75152	511145.b2091
511145	AAC75593	511145.b2540
511145	AAC75594	511145.b2541
511145	AAC75155	511145.b2094
511145	AAC75156	511145.b2095
511145	AAC75157	511145.b2096
511145	AAC75158	511145.b2097
511145	AAC75159	511145.b2098
511145	AAC75160	511145.b2099
511145	AAC75601	511145.b2548
511145	AAC75602	511145.b2549
511145	AAC76537	511145.b3512
511145	AAC76271	511145.b3239
511145	AAC76538	511145.b3513
511145	AAC77250	511145.b4294
511145	AAC76016	511145.b2980
511145	AAC75207	511145.b2146
511145	AAC75208	511145.b2147
511145	AAC75205	511145.b2144
